"X0","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38"
-6.32529,-0.0472697,0.378057,-99.5979,-99.125,-3.50313,1.48054,-0.373162,-95.9099,77.2957,-2.18106,21.3218,94.6955,6.68214,-6.99317,-71.9072,3.28964,-2.0189,2.21157,1.39752,-46.8833,-55.1546,15.8609,97.6473,21.7621,-25.392,-21.5056,31.2452,99.762,56.7881,-89.5268,13.4324,11.1486,99.2596,41.3469,-63.4352,-26.2356,42.5832,-98.8972
-6.30766,-0.0767462,0.376743,-99.5692,-99.1479,-3.48567,1.46389,-0.397283,-95.8237,77.2958,-1.94595,21.3594,94.6202,6.65984,-6.98242,-71.9016,3.23419,-1.9981,2.22173,1.35029,-46.8333,-55.1877,15.9857,97.6583,21.7848,-25.8608,-21.5403,31.2536,99.6761,57.1089,-89.5355,13.3733,11.0432,99.1914,41.3536,-63.1741,-26.2336,42.5944,-98.7882
-6.06732,-0.0520785,0.340981,-90.3779,-99.3021,-3.47311,1.58803,-3.95265,-95.8498,77.2579,-0.383786,21.2601,88.5193,7.14801,-6.71794,-78.4899,3.30439,-2.45444,2.24855,1.2688,-46.5424,-54.3748,16.0662,98.9852,21.7314,-25.6297,-22.2065,31.2738,99.766,57.2381,-89.8385,13.3538,10.9311,99.7075,41.3747,-63.3216,-26.1249,42.8029,-98.9949
-6.31084,-0.0601885,0.348391,-99.5692,-99.1529,-3.46344,1.46389,-0.401189,-95.8237,77.1585,-1.94624,21.3594,94.6234,6.65976,-7.00681,-71.8975,3.23419,-1.97013,2.22173,1.35029,-46.8553,-55.1676,15.906,97.6417,21.7848,-25.8608,-21.5358,31.2637,99.6512,57.1198,-89.5355,13.3635,11.0432,99.1914,41.3536,-63.4377,-26.2336,42.5577,-98.779
-6.34302,-0.0588308,0.424743,-99.7204,-99.0716,-3.42884,1.48478,-0.334911,-95.8656,77.3825,-1.97325,21.3237,94.7402,6.63931,-6.99036,-71.9072,3.26343,-2.02997,2.30949,1.53561,-46.8644,-55.1464,15.7011,97.6311,21.7059,-25.4163,-21.1595,31.4986,99.7102,56.7879,-89.5939,13.3002,11.0558,99.2111,41.3516,-63.4089,-25.9358,42.6104,-98.8328
-6.28926,-0.0472697,0.378057,-99.5979,-99.125,-3.50313,1.48054,-0.373162,-95.9099,77.2957,-2.18106,21.3218,94.7074,6.68214,-6.99317,-71.9072,3.28444,-2.0189,2.21157,1.39752,-46.8833,-55.1546,15.8609,97.6473,21.7621,-25.392,-21.5056,31.2452,99.762,56.7881,-89.5268,13.4324,11.1486,99.2596,41.3469,-63.4352,-26.2356,42.5832,-98.8972
-6.28926,-0.0472697,0.378057,-99.5979,-99.125,-3.50313,1.48054,-0.397781,-95.8493,77.2957,-2.18106,21.3218,94.6955,6.68214,-6.99317,-71.9072,3.28444,-2.0189,2.21157,1.39752,-46.8833,-55.1546,15.8609,97.6426,21.7621,-25.392,-21.5056,31.2452,99.762,56.7881,-89.5268,13.4324,11.1486,99.2596,41.3469,-63.4352,-26.2356,42.5832,-98.8972
-6.34026,-0.0588308,0.388814,-99.7204,-99.0716,-3.40153,1.48496,-0.334911,-95.8656,77.3825,-1.97325,21.3237,94.7402,6.63931,-6.99036,-71.9072,3.27255,-2.05723,2.30949,1.53561,-46.8644,-55.1464,15.7011,97.6311,21.7059,-25.4006,-21.1595,31.2642,99.7252,56.7812,-89.5939,13.3002,11.0558,99.2111,41.3516,-63.4089,-26.1742,42.6104,-98.8328
-6.30766,-0.0601885,0.398419,-99.5692,-99.209,-3.47338,1.44489,-0.400055,-95.8341,77.2958,-1.84092,21.3594,94.6234,6.88085,-6.99999,-71.8886,3.23096,-1.99824,2.22173,1.35029,-46.8652,-55.14,15.8943,97.6377,21.7796,-25.863,-21.5403,31.2557,99.8149,56.7802,-89.5345,13.3586,10.9686,99.1914,41.3561,-63.4369,-26.2336,42.5,-98.775
-5.98173,-0.0598961,0.401475,-99.637,-99.0886,-3.50313,1.48777,-0.351995,-95.8651,77.2915,-2.02088,21.3406,94.6911,6.66525,-7.01229,-71.8923,3.28239,-1.96143,2.21963,1.50474,-46.8819,-55.0828,15.6438,97.6457,21.7434,-25.3885,-17.0097,31.2452,99.7678,56.7814,-89.5355,13.4761,11.0801,99.2275,41.3742,-63.4137,-26.273,42.5933,-98.8371
-6.30766,-0.0601885,0.401475,-99.5692,-99.1578,-3.47338,1.47732,-0.389145,-95.8341,77.3093,-1.84092,21.3838,94.5928,6.8917,-6.98006,-71.8886,3.23096,-1.99824,2.22173,1.34505,-46.8652,-55.14,15.8953,97.6018,21.7739,-25.863,-21.5409,31.2365,99.8436,56.8163,-89.5448,13.3353,10.9843,99.2659,41.3536,-63.4377,-26.2336,42.5658,-98.775
-6.33111,-0.0732222,0.401475,-99.6097,-99.125,-3.41368,1.48496,-0.321578,-95.8656,77.3164,-2.1948,21.3494,94.6955,6.67359,-6.99317,-71.9009,3.28239,-2.0031,2.22623,1.39784,-46.8406,-55.1464,15.9365,97.6363,21.7434,-25.3765,-21.4558,31.2452,99.762,56.808,-89.5421,13.4324,11.1486,99.2703,41.3469,-63.4352,-26.2569,42.5832,-98.8311
-6.30766,-0.0601885,0.401475,-99.5725,-99.209,-3.47338,1.47953,-0.400055,-95.8341,77.2958,-1.84092,21.3594,94.6192,6.88514,-6.99802,-71.8886,3.23124,-1.99824,2.22173,1.35029,-46.8652,-55.14,16.2191,97.6377,21.7739,-25.863,-21.5403,31.245,99.8333,56.7852,-89.5479,13.3088,10.9843,99.1914,41.3758,-63.4377,-26.2336,42.5,-98.775
-6.30206,0.0605857,0.25792,-98.585,-99.1437,-3.50495,1.50915,-0.411089,-95.6717,75.5886,-1.78519,21.2236,94.2871,6.54293,-6.94711,-71.9022,3.2368,-2.00109,2.20946,1.16505,-46.8263,-55.2723,15.8139,97.6956,21.4351,-25.7378,-21.2818,31.3937,99.8091,56.7828,-89.4959,13.4373,11.0164,99.2614,41.3309,-62.7136,-26.139,42.5474,-98.5759
-6.30206,0.0605857,0.25792,-98.585,-99.1437,-3.50495,1.50915,-0.411089,-95.6717,75.5886,-1.78519,21.2236,94.2871,6.51364,-6.94711,-71.9022,3.2368,-2.00109,2.20946,1.16505,-46.8263,-55.2723,15.8139,97.7221,21.4351,-25.7378,-21.2818,31.3937,99.8091,56.7828,-89.4959,13.4373,11.0164,99.2614,41.3309,-62.7136,-26.139,42.5474,-98.5759
-6.36511,-0.0607259,0.420654,-99.5497,-99.0772,-3.50163,1.48496,-0.34065,-95.8242,77.3386,-2.01973,21.2664,94.6911,6.66525,-6.97172,-71.85,3.79195,-1.94416,2.22538,1.50631,-46.8846,-55.1366,15.6927,97.6868,21.7315,-25.3761,-16.9864,31.2532,99.7486,56.7828,-89.5411,13.4324,11.063,99.2275,41.3737,-63.4334,-26.2647,42.5933,-98.8371
-6.34302,-0.0588308,0.388814,-99.7294,-99.0716,-3.42884,1.48478,-0.334911,-95.8656,77.3825,-1.97325,21.3237,94.7402,6.63931,-6.99036,-71.9072,3.26343,-2.0721,2.30949,1.53561,-46.8644,-55.1464,15.7011,97.6311,21.7059,-25.4006,-21.1595,31.4986,99.7102,56.7879,-89.5939,13.3002,11.0558,99.2111,41.3516,-63.4089,-25.9358,42.6104,-98.8933
-6.3627,-0.0675874,0.370227,-99.5979,-99.0635,-3.55121,1.48496,-0.34065,-95.8694,77.1997,-2.00179,21.3724,94.7596,6.66525,-6.99916,-71.8706,3.23062,-1.93153,2.20655,1.51358,-46.808,-55.1805,15.6927,97.6301,21.7432,-25.4129,-21.5195,31.2452,99.7822,56.7902,-89.5563,13.4342,11.098,99.3573,41.3347,-63.4648,-26.2754,42.5933,-98.8856
-6.33,-0.0663761,0.380563,-99.5692,-99.0716,-3.50313,1.48695,-0.316307,-95.8656,77.2848,-2.01489,21.2036,94.6928,6.66041,-6.99317,-71.9036,3.28813,-2.05739,2.21291,1.50474,-46.8837,-55.1424,15.7119,97.6363,21.7536,-25.3945,-21.5234,31.2447,99.7392,56.7937,-89.5313,10.913,11.08,99.2193,41.3296,-63.4047,-26.5917,42.7746,-98.938
-6.24844,-0.0639345,0.332186,-90.3779,-99.2561,-3.43871,1.55364,-4.23275,-95.9504,77.2908,-0.378541,21.2687,88.5107,7.18216,-7.01736,-78.5208,3.31277,-2.45444,2.20508,1.27659,-46.5517,-54.4241,16.0618,98.9942,21.729,-25.6488,-22.1972,31.4347,99.7158,57.2702,-89.8858,13.3307,11.2904,99.7109,42.0363,-63.3287,-26.4178,42.8142,-98.9579
-6.31084,-0.0601885,0.348391,-99.5692,-99.1529,-3.46344,1.46389,-0.401189,-95.8237,77.1585,-1.9624,21.3594,94.6234,6.65984,-7.00681,-71.9135,3.23419,-1.97826,2.22173,1.35029,-46.8553,-55.1676,15.906,97.6417,21.7848,-25.8489,-21.5358,31.2637,99.674,57.1198,-89.5355,13.3635,11.0432,99.2091,41.3536,-63.4377,-26.2336,42.5944,-98.779
-6.14267,-0.0358054,0.366456,-99.444,-99.3127,-3.47547,1.58121,-4.2384,-95.9468,77.3443,-0.405637,21.3021,94.1929,7.1811,-6.99867,-78.5212,3.34423,-2.56183,1.98616,1.29332,-46.7234,-54.3748,16.0473,99.04,21.8012,-25.6457,-22.211,31.2628,99.8689,57.1084,-89.5453,13.4029,11.2998,99.5956,41.3655,-63.3291,-25.7406,42.7921,-99.0084
-6.30766,-0.0601885,0.401475,-99.6218,-99.228,-3.47338,1.47701,-0.389145,-95.8341,77.2958,-1.84092,21.3838,94.5928,6.88173,-6.98006,-71.8886,3.23096,-1.99824,2.22173,1.30319,-46.8652,-55.1335,15.9015,97.6018,21.7794,-25.863,-21.5403,31.2303,99.8436,56.8163,-89.5448,13.3641,10.9843,99.2659,41.3536,-63.4377,-26.2336,42.5621,-98.7742
-6.34302,-0.0598961,0.405399,-99.637,-99.0886,-3.50313,1.48777,-0.34065,-95.8651,77.2915,-2.02201,21.3406,94.6911,6.66525,-6.98346,-71.8923,3.28239,-1.96143,2.21963,1.50474,-46.8819,-55.0828,15.6438,97.6704,21.7434,-25.3885,-17.0008,31.2452,99.7678,56.7814,-89.5355,13.4761,11.0801,99.2245,41.3742,-63.4137,-26.273,42.618,-98.8371
-6.30206,-0.0752244,0.29653,-98.8954,-99.166,-3.49941,1.50915,-0.294846,-95.6717,75.5427,-1.78519,21.2236,94.1828,6.53183,-6.94549,-71.9281,3.24492,-2.00004,2.18328,1.15284,-46.8115,-55.2598,15.7431,97.6711,21.4399,-25.7796,-21.2818,31.3937,99.8091,56.7828,-89.4959,13.4307,11.0254,99.2614,41.3309,-62.7102,-26.1437,42.571,-98.5759
-6.40275,-0.0575153,0.291948,-99.6413,-99.0772,-3.5236,1.49396,-0.375147,-95.901,77.2919,-2.01973,21.3105,94.6911,6.64909,-6.97147,-71.9216,3.28239,-2.00958,2.20851,1.66152,-46.9027,-55.13,15.6421,97.6023,21.7434,-25.3885,-16.998,31.2725,99.7736,56.7819,-89.5578,13.4225,11.063,99.2275,41.3742,-63.4334,-26.273,42.5933,-98.8401
-6.24844,-0.0639345,0.332186,-90.3763,-99.2561,-3.43871,1.53394,-4.23275,-95.9504,77.3033,-0.378541,21.2687,88.5016,7.18023,-7.01736,-78.7524,3.29884,-2.44998,2.21649,1.27679,-46.5517,-54.4241,16.0618,98.9942,21.729,-25.6488,-22.2266,31.4229,99.7158,57.2702,-89.8044,13.3307,11.1972,99.7183,42.0256,-63.3287,-26.4092,42.7976,-98.9615
-6.28926,-0.0472697,0.378057,-99.5979,-99.125,-3.50313,1.48054,-0.373162,-95.9099,77.2957,-2.18106,21.3218,94.7074,6.68214,-6.99317,-71.9072,3.28444,-2.0189,2.21157,1.39752,-46.8833,-55.1546,15.8609,97.6473,21.7621,-25.392,-21.5056,31.2452,99.762,56.7881,-89.5268,13.4324,11.1486,99.2596,41.3469,-63.4352,-26.2356,42.5832,-98.8972
-6.34302,-0.0588308,0.388814,-99.7204,-99.0716,-3.42884,1.49256,-0.334911,-95.8656,77.3825,-1.97325,21.3237,94.7313,6.63931,-6.92169,-71.9072,3.26343,-2.05407,2.30949,1.53561,-46.8644,-55.1464,15.7011,97.6311,21.7059,-25.4192,-21.1595,31.4986,99.7047,56.7879,-89.5939,13.3002,11.0558,99.2111,41.3516,-63.4089,-25.9358,42.6104,-98.8328
-6.34302,-0.0598961,0.391431,-99.6334,-99.0886,-3.50313,1.48777,-0.34065,-95.8651,77.2915,-2.02186,21.3406,94.6911,6.66525,-7.01533,-71.9061,3.28239,-1.96231,2.20851,1.50474,-46.8819,-55.0828,15.6373,97.6522,21.7434,-25.3938,-17.0097,31.2452,99.7678,56.7814,-89.5283,13.4761,11.0801,99.2275,41.3742,-63.4334,-26.273,42.5843,-98.8352
-6.34302,-0.0588308,0.388814,-99.5801,-99.0716,-3.42884,1.51164,-0.286415,-95.8691,77.3858,-1.96926,21.3131,94.6412,6.63931,-6.99549,-71.9017,3.26343,-2.04882,2.25637,1.53035,-46.8644,-55.1585,15.7025,97.6311,21.7059,-25.4183,-21.1595,31.2443,99.7331,56.7879,-89.5939,13.3054,11.0558,99.2301,41.3321,-63.431,-26.1652,42.6028,-98.8328
-6.34302,-0.0598961,0.391431,-99.6334,-99.0886,-3.5065,1.47224,-0.34065,-95.8651,77.2915,-2.02186,21.3406,94.6911,6.66525,-7.01533,-71.8923,3.28239,-1.96231,2.20851,1.50474,-46.8819,-55.0828,15.6373,97.6522,21.7434,-25.3885,-17.0097,31.2452,99.7678,56.7814,-89.5283,13.5057,11.0801,99.2275,41.3742,-63.4334,-26.273,42.5843,-98.8352
-6.33111,-0.0472697,0.401475,-99.6097,-99.125,-3.41368,1.48496,-0.321578,-95.8656,77.2957,-2.1948,21.3494,94.6955,6.67359,-6.99317,-71.9009,3.28239,-2.0031,2.22623,1.39784,-46.8522,-55.1464,15.9365,97.6363,21.7434,-25.3765,-21.5056,31.2452,99.762,56.808,-89.5421,13.4324,11.1486,99.2703,41.3469,-63.4352,-26.2569,42.5832,-98.8311
-6.31567,-0.0601885,0.385131,-99.6641,-99.0561,-3.51715,1.47732,-0.366889,-95.8341,77.2958,-1.92993,21.3594,94.6636,6.88085,-6.99802,-71.862,3.23096,-1.94893,1.74589,1.32831,-46.8652,-55.14,15.8959,97.6417,21.7739,-25.8611,-21.5403,31.2525,99.8495,56.7852,-89.5439,13.3586,10.9843,99.2517,41.4739,-63.4377,-26.2336,42.5358,-98.775
-6.06866,-0.0508954,0.34067,-90.367,-99.3436,-3.45556,1.54979,-3.95953,-95.9504,77.2814,-0.383786,21.2601,88.2143,7.14801,-6.72516,-78.4733,3.30439,-2.45444,2.26009,1.2688,-46.5424,-54.3748,16.0574,98.9716,21.7314,-25.67,-22.2065,31.2773,99.766,57.2411,-89.8385,13.3469,11.1833,99.7076,41.3979,-63.3287,-26.1128,42.791,-98.9615
-6.28701,-0.0617698,0.401475,-99.5462,-99.1479,-3.47338,1.51709,-0.431759,-95.9202,77.3291,-1.97972,21.3594,94.6234,6.86418,-6.98821,-71.8886,3.21203,-2.0004,2.22173,1.35029,-46.8652,-55.1731,15.8987,97.6418,21.7702,-25.863,-21.8987,31.2557,99.8333,56.7852,-89.5332,13.3586,10.9356,99.1914,41.3528,-63.4377,-26.048,42.5621,-98.775
-6.36116,-0.0575153,0.280097,-99.6413,-99.0772,-3.53139,1.48496,-0.382055,-95.8599,77.3069,-2.01973,21.3449,94.6911,6.64909,-6.97147,-71.9088,3.27874,-2.00958,2.20851,1.66004,-46.9064,-55.13,15.6421,97.6023,21.7434,-25.3885,-16.998,31.3475,99.7678,56.7915,-89.5316,13.4324,11.063,99.2275,41.3742,-63.106,-26.2785,42.5933,-98.8401
-6.30206,-0.0767881,0.29653,-98.8954,-99.166,-3.48707,1.50915,-0.294846,-95.6717,75.5427,-1.78519,21.2236,94.1737,6.53183,-6.94711,-71.9281,3.24492,-2.00004,2.19227,1.13079,-46.8067,-55.2598,15.87,97.6711,21.4455,-25.7796,-21.2818,31.5493,99.7757,56.7828,-89.4945,13.4307,11.0193,99.2614,41.3309,-62.7102,-26.1437,42.571,-98.5759
-6.32443,-0.0601885,0.401475,-99.5692,-99.1252,-3.47338,1.47732,-0.400055,-95.8341,77.2958,-1.97972,21.3594,94.6234,6.83091,-7.00786,-71.8886,3.23901,-1.94893,2.22173,1.35029,-46.935,-55.14,15.8806,97.6417,21.7755,-25.863,-21.5403,31.2557,99.8333,56.7852,-89.5113,13.3572,10.9843,98.6157,41.3536,-63.4377,-26.2538,42.5621,-98.779
-6.31482,-0.0557022,0.401475,-99.5692,-99.1252,-3.47338,1.47732,-0.400055,-95.8293,77.2958,-1.97972,21.3594,94.6234,6.92742,-7.00742,-72.1696,3.23096,-1.94893,2.22173,1.3524,-46.935,-55.14,15.8806,97.6417,21.7755,-25.863,-21.5403,31.2724,99.8333,56.7549,-89.5113,13.3572,10.9843,98.6157,41.3547,-63.4377,-26.2538,42.5709,-98.779
-6.28926,-0.0472697,0.378057,-99.5979,-99.125,-3.50313,1.48054,-0.373162,-95.8493,77.2957,-2.18106,21.3218,94.6955,6.68214,-6.99317,-71.9072,3.28444,-2.00958,2.21157,1.39752,-46.8522,-55.1546,15.8609,97.6473,21.7621,-25.392,-21.5056,31.2452,99.762,56.7881,-89.5268,13.4324,11.1486,99.2596,41.3469,-63.4352,-26.2356,42.5832,-98.901
-6.13224,-0.0651473,0.366456,-99.4346,-99.3127,-3.47547,1.58121,-4.2384,-95.9468,77.3443,-0.397785,21.3021,94.1929,7.1811,-6.99867,-78.5212,3.34423,-2.56183,1.98616,1.29332,-46.7234,-54.3748,16.0473,99.04,21.7964,-25.6457,-22.211,31.2628,99.8798,57.1084,-89.5453,13.4029,11.2998,99.5956,41.3655,-63.3291,-25.7406,42.7921,-99.0084
-6.3627,-0.0698243,0.401475,-99.5979,-99.0658,-3.55121,1.48496,-0.321115,-95.8694,77.2622,-2.00179,21.3724,94.7604,6.66683,-6.99916,-71.8706,3.23062,-1.93153,2.20851,1.53659,-46.808,-55.1518,15.6927,97.6301,21.7572,-25.4129,-21.5195,31.2452,99.7822,56.7902,-89.5563,13.4324,11.098,99.3573,41.3625,-63.4648,-26.259,42.5933,-98.8384
-6.08178,-0.0508954,0.340981,-90.367,-99.3436,-3.45556,1.54979,-3.95265,-95.9504,77.2937,-0.383786,21.2601,88.1843,7.14801,-6.72516,-78.4733,3.30439,-2.45444,2.26009,1.2688,-46.5424,-54.3748,16.0662,98.9716,21.7314,-25.6442,-22.2065,31.2773,99.766,57.2411,-89.1971,13.3469,11.1833,99.7076,41.3979,-63.3287,-26.123,42.8029,-98.9615
-6.30206,-0.0767881,0.29653,-98.9002,-99.166,-3.4998,1.50915,-0.294846,-95.6717,75.5427,-1.78519,21.2236,94.1737,6.53183,-6.94711,-71.9281,3.24492,-1.85188,2.19227,1.18178,-46.8067,-55.2598,15.8612,97.6711,21.4455,-25.7796,-21.2818,31.8704,99.8091,56.7828,-89.4959,13.4307,11.0164,99.2614,41.3309,-62.7102,-26.1437,42.571,-98.5759
-6.32529,-0.0472697,0.378057,-99.5979,-99.125,-3.50313,1.48054,-0.373162,-95.9099,77.2957,-2.18106,21.3218,94.6955,6.68214,-6.99317,-71.9072,3.28964,-2.0189,2.21157,1.39752,-46.8833,-55.1546,15.8609,97.6473,21.7621,-25.392,-21.5056,31.2452,99.762,56.7881,-89.5268,13.4324,11.1486,99.2596,41.3469,-63.4352,-26.2356,42.5832,-98.8972
-6.30766,-0.0601885,0.401475,-99.6392,-99.1479,-3.54983,1.58862,-0.418938,-95.8324,77.2791,-1.97972,21.3545,94.6234,6.65984,-7.00977,-71.8949,3.23096,-1.99824,2.22325,1.34475,-46.8574,-55.14,15.8956,97.6369,21.7983,-25.863,-21.5403,31.2637,99.7221,56.7869,-89.5355,13.3556,10.9843,99.1912,41.3536,-63.4377,-26.2336,42.5621,-98.774
-6.36511,-0.0607259,0.420654,-99.5497,-99.0772,-3.50163,1.48496,-0.34065,-95.8242,77.3155,-2.01973,21.2664,94.6911,6.66525,-6.97172,-71.8976,3.79195,-1.94497,2.22538,1.50631,-46.8812,-55.1366,15.6927,97.6868,21.7315,-25.3761,-16.9864,31.233,99.7486,56.7803,-89.5672,13.4324,11.063,99.2275,41.3737,-63.4335,-26.2647,42.5933,-98.8371
-6.31084,-0.0601885,0.36398,-99.5692,-99.1529,-3.46344,1.46389,-0.401189,-95.8237,77.2958,-1.95498,21.3484,94.6234,6.65984,-7.00681,-71.8975,3.23419,-1.9981,2.22173,1.35029,-46.8553,-55.1676,15.906,97.6417,21.7848,-25.8608,-21.5346,31.2637,99.6598,57.1198,-89.5355,13.3635,11.0432,99.0831,41.346,-63.437,-26.2336,42.5944,-98.779
-6.24844,-0.0639345,0.332186,-90.3779,-99.2486,-3.42033,1.55364,-4.23275,-95.9504,77.2908,-0.30726,21.2687,88.5107,7.18216,-7.01736,-78.5208,3.31277,-2.45444,2.20508,1.27659,-46.5517,-54.4241,16.0618,98.9942,21.729,-25.6488,-22.2065,31.4347,99.7158,57.2702,-89.8858,13.3307,11.2904,99.7138,42.0363,-63.3287,-26.4178,42.8142,-98.9579
-6.34302,-0.0598961,0.401475,-99.6334,-99.0886,-3.50313,1.48777,-0.34065,-95.8651,77.2915,-2.02186,21.3406,94.6911,6.64113,-7.01533,-71.8923,3.28239,-1.96231,2.20851,1.50474,-46.8819,-55.0828,15.6373,97.6522,21.7434,-25.3885,-17.0097,31.2452,99.7678,56.7814,-89.5283,13.4761,11.0558,99.2275,41.3742,-63.3416,-26.273,42.5843,-98.8352
-6.31084,-0.0601885,0.36398,-99.5692,-99.1529,-3.46344,1.46389,-0.401189,-95.8237,77.2958,-1.95498,21.3484,94.6234,6.65984,-7.00681,-71.8975,3.23419,-1.9981,2.22173,1.35029,-46.8553,-55.1676,15.906,97.6417,21.7848,-25.8608,-21.5346,31.2637,99.6598,57.1198,-89.5355,13.3635,11.0432,99.0831,41.346,-63.437,-26.2336,42.5854,-98.779
-6.11141,-0.0653105,0.332186,-90.3888,-99.2561,-3.43858,1.5372,-4.23275,-95.9504,77.306,-0.378541,21.2687,88.5392,7.18064,-7.01736,-78.5226,3.29884,-2.45444,2.21649,1.2759,-46.5517,-54.4231,16.0618,98.9869,21.729,-25.6488,-22.1837,31.4347,99.7158,57.2702,-89.8557,13.3307,11.2971,99.7183,42.0363,-63.3316,-26.4035,42.8071,-98.9615
-6.30766,-0.0767462,0.348391,-99.5692,-99.1479,-3.48567,1.46389,-0.397283,-95.8237,77.2958,-1.94595,20.6448,94.6202,6.65984,-6.98242,-71.9016,3.23419,-1.9981,2.22173,1.35029,-46.8333,-55.1877,15.9857,97.6667,21.7848,-25.8608,-21.5403,31.2637,99.6761,57.1198,-89.5355,13.3733,11.0432,99.1914,41.3536,-63.1741,-26.2336,42.5944,-98.779
-6.3732,-0.0698243,0.370227,-99.5979,-99.0658,-3.55121,1.48496,-0.34065,-95.8654,77.2622,-2.00179,21.3724,94.7596,6.66525,-6.99612,-71.8706,3.23062,-1.93941,2.20655,1.53659,-46.808,-55.1687,15.6971,97.6301,21.7432,-25.4129,-21.5195,31.2469,99.775,56.6841,-89.5563,13.4324,11.098,99.357,41.3341,-63.4648,-26.259,42.5933,-98.8579
-6.06866,-0.0508954,0.340981,-90.367,-99.3436,-3.45455,1.54979,-3.95265,-95.9504,77.2814,-0.383786,21.2601,88.5435,7.14801,-6.72516,-78.4796,3.28609,-2.45444,2.26009,1.2688,-46.5424,-54.3748,16.0674,98.9716,21.7314,-25.9548,-22.2065,31.2773,99.7665,57.2411,-89.8385,13.3469,11.1834,99.6925,41.3407,-63.3287,-26.123,42.8029,-98.9615
-6.55998,-0.0575213,0.380563,-99.578,-99.0704,-3.49025,1.48496,-0.34065,-95.865,77.2848,-2.01489,21.3039,94.6944,6.65933,-7.00509,-71.9072,3.71572,-2.01741,2.17554,1.50474,-46.8819,-55.1261,15.6865,97.6697,21.7235,-25.3945,-21.479,31.2452,99.7891,56.7867,-89.5518,10.8514,11.044,99.2275,41.3283,-63.4081,-26.5684,42.7298,-98.946
-6.09675,-0.0540557,0.32829,-90.4073,-99.338,-3.44189,1.52584,-4.0093,-95.954,77.2846,-0.366904,21.2687,88.5285,7.16791,-6.99038,-78.7548,3.29884,-2.47815,2.21649,1.27362,-46.5581,-54.3912,16.0377,98.985,21.7447,-25.5223,-22.0883,31.2858,99.8388,57.1854,-89.9178,13.3552,11.2828,99.762,41.3872,-63.3289,-26.1249,42.7876,-98.9486
-6.35564,-0.0315828,0.401475,-99.637,-99.1154,-3.50313,1.48777,-0.34065,-95.8847,77.2915,-2.02201,21.3406,94.6911,6.66525,-7.01533,-71.8923,3.28239,-1.95146,2.20575,1.49652,-46.8819,-55.0828,15.6438,97.6522,21.6865,-25.3885,-17.0097,31.2452,99.7678,56.7814,-89.5355,13.4761,11.0801,99.2275,41.3742,-63.4481,-26.273,42.5933,-98.8371
-6.28701,-0.0617698,0.401475,-99.5692,-99.1479,-3.47338,1.51709,-0.431759,-95.8341,77.3291,-1.97972,21.3532,94.6234,6.86418,-6.98821,-71.8886,3.21203,-2.0004,2.22173,1.35029,-46.8652,-55.1731,15.8987,97.6418,21.7702,-25.863,-21.8987,31.2557,99.8333,56.7852,-89.5332,13.3586,10.9356,99.1914,41.3528,-63.4377,-26.048,42.5621,-98.775
-6.28926,-0.0472697,0.378057,-99.5979,-99.125,-3.50313,1.48054,-0.373162,-95.8493,77.2957,-2.18106,21.3218,94.6955,6.68214,-6.99317,-71.9072,3.28444,-2.0189,2.21157,1.39752,-46.8833,-55.1546,15.8609,97.6473,21.7621,-25.392,-21.5056,31.2452,99.762,56.7881,-89.5268,13.4324,11.1486,99.2596,41.3469,-63.4352,-26.2356,42.5832,-98.8972
-6.3627,-0.0698243,0.401475,-99.5832,-99.0658,-3.56999,1.48496,-0.34065,-95.8694,77.3564,-2.00179,21.3724,94.7596,6.68841,-7.00459,-71.8706,3.23062,-1.93153,2.20851,1.53659,-46.808,-55.1518,15.6927,97.6164,21.7572,-25.4129,-21.5195,31.2452,99.7707,56.7902,-89.5563,13.4324,11.098,99.3573,41.3347,-63.4644,-26.259,42.5933,-98.8426
-6.3627,-0.0675874,0.370227,-99.5979,-99.0635,-3.55121,1.48496,-0.34065,-95.8694,77.1997,-2.00179,21.3724,94.7596,6.66525,-6.99916,-71.8706,3.23062,-1.93153,2.20655,1.53659,-46.808,-55.1805,15.6927,97.6301,21.7432,-25.4129,-21.5195,31.2452,99.7822,56.7902,-89.5563,13.4342,11.098,99.3573,41.3347,-63.4648,-26.2754,42.5933,-98.8856
-6.3145,-0.0601885,0.36398,-99.5692,-99.1529,-3.46344,1.46389,-0.401189,-95.8237,77.2958,-1.95498,21.3594,94.6234,6.65984,-7.00681,-71.8975,3.23419,-1.9981,2.22173,1.35029,-46.8553,-55.1676,15.906,97.6417,21.7848,-25.8608,-21.5346,31.2637,99.6598,57.1198,-89.5355,13.3585,11.0432,99.0831,41.346,-63.437,-26.2336,42.5944,-98.779
-6.13224,-0.0358054,0.366456,-99.444,-99.3127,-3.47547,1.58121,-4.2384,-95.949,77.3443,-0.397785,21.3021,94.1929,7.1811,-6.99867,-78.5212,3.34423,-2.56183,1.98616,1.28625,-46.7343,-54.3748,16.0473,99.04,21.8012,-25.6457,-22.211,31.2977,99.8689,57.1084,-89.5453,13.4029,11.2998,99.5956,41.3767,-63.3291,-25.7406,42.7921,-99.0084
